#doc name topic proportion ...
0	CH01-P1,CH01,the	56	0.3305202361599809	59	0.2549566732165315	42	0.158508553503363	6	0.09180798419357598	48	0.0461716948459959	45	0.04606620584871337	33	0.024354022573219603	54	0.012040622607639242	8	0.002818934109273045	15	0.0027871172175164115	25	0.002169120672660943	40	0.002053248520164042	39	0.0013731425214350706	27	0.0010539734462971181	10	0.0010396264144633413	7	9.963689524120538E-4	34	9.624540714024099E-4	17	9.363015262557882E-4	28	8.516193934158382E-4	53	7.916185407961666E-4	55	7.776203822723219E-4	13	7.497376614502237E-4	14	7.144956357159753E-4	29	7.017169462317577E-4	32	6.951666786891006E-4	22	6.880273224746144E-4	18	6.817604891836143E-4	36	6.267844200069805E-4	1	6.257960173986371E-4	57	6.141023440379629E-4	52	6.072999408195899E-4	19	5.6104617423878E-4	44	5.461767364348302E-4	2	5.367001340264526E-4	49	5.298411077130494E-4	0	5.25587596287404E-4	51	5.119534941268231E-4	50	4.516369300942906E-4	43	4.442598635757463E-4	23	4.3393394558495057E-4	21	4.262193671173393E-4	9	4.0776724989293253E-4	37	4.0488368977225264E-4	12	3.826076158816355E-4	16	3.594961614143455E-4	46	3.1729196786069413E-4	47	3.116919748096979E-4	30	3.039303779926367E-4	35	3.0147558650891494E-4	26	2.9710649568748796E-4	5	2.7732483376827997E-4	20	2.5844737875274605E-4	58	2.5786983775063355E-4	3	2.4109275734966355E-4	4	2.317775572816686E-4	41	2.1499694299460974E-4	24	1.9649540601282333E-4	31	1.950749325595942E-4	11	1.7643694758713688E-4	38	1.5485076353009779E-4	
1	CH01-P2,CH01,the	56	0.261127316707649	59	0.2354548227751102	39	0.1417772755738217	42	0.13342740750141904	1	0.12017530335649154	6	0.04982854424955824	48	0.021556948070345375	14	0.0074889595314938774	0	0.007371931353215518	8	0.0017463244258574366	15	0.0017266139207247715	25	0.0013437662132077912	40	0.0012719836307357952	33	9.946099510894065E-4	27	6.529345852459292E-4	10	6.440466257695229E-4	7	6.172487086659389E-4	34	5.962385031019417E-4	17	5.800370501351455E-4	28	5.275766266986271E-4	53	4.904062103496526E-4	55	4.8173437723840663E-4	13	4.644610836659114E-4	29	4.3471234010454546E-4	32	4.306544615723675E-4	22	4.262316437061247E-4	18	4.223493521644922E-4	54	4.1281244316758296E-4	36	3.8829177979167E-4	57	3.8043525736980097E-4	52	3.762211812565287E-4	45	3.5260538194852476E-4	19	3.4756705908238294E-4	44	3.383554700812828E-4	2	3.324847325548363E-4	49	3.282355785397452E-4	51	3.171542352677728E-4	50	2.7978823628705557E-4	43	2.752181573305697E-4	23	2.688212703840431E-4	21	2.6404210340427373E-4	9	2.526110511807522E-4	37	2.50824691061299E-4	12	2.370247048113821E-4	16	2.2270720185146766E-4	46	1.965617826187482E-4	47	1.9309259736272657E-4	30	1.8828430260312088E-4	35	1.8676356385498614E-4	26	1.8405692023563066E-4	5	1.7180221755211337E-4	20	1.6010766935987012E-4	58	1.5974988378566834E-4	3	1.4935651375179286E-4	4	1.4358576467433977E-4	41	1.3319020540461982E-4	24	1.2172853773352608E-4	31	1.2084855707718654E-4	11	1.0930236013022786E-4	38	9.59297593461737E-5	
2	CH01-P3,CH01,the	59	0.24917579802245016	15	0.10581707666878006	16	0.10307789393759761	25	0.09228573375631594	55	0.07788161537630359	7	0.06529440571875375	17	0.06522662921960853	39	0.05288550203978661	6	0.03942048826235977	42	0.03767723536702911	1	0.026374175862100824	50	0.02617766514094711	34	0.013920008229883228	37	0.013290879084318629	8	0.0031807170287359793	40	0.00231676310234754	33	0.0018115607624436885	27	0.0011892407408335324	10	0.0011730524062728218	28	9.609165030601247E-4	53	8.932151215208155E-4	13	8.459592365124104E-4	14	8.061942377452051E-4	29	7.917755271007545E-4	32	7.843845960934742E-4	22	7.763289725828261E-4	18	7.69257851871149E-4	48	7.612552028185302E-4	56	7.523684382698451E-4	54	7.518875348791728E-4	36	7.072261361145219E-4	57	6.92916438395202E-4	52	6.85241012537665E-4	45	6.422277133511186E-4	19	6.33051022525908E-4	44	6.162732362430813E-4	2	6.055804036026403E-4	49	5.978410876236601E-4	0	5.930416791596705E-4	51	5.776577718980464E-4	43	5.012763188082124E-4	23	4.89625169147561E-4	21	4.809204991729305E-4	9	4.601002312288037E-4	12	4.31711601614068E-4	46	3.5801332210489957E-4	47	3.5169462412628657E-4	30	3.4293690145196127E-4	35	3.4016706123165066E-4	26	3.352372398746731E-4	5	3.129167930376419E-4	20	2.916165993120814E-4	58	2.909649365101132E-4	3	2.7203468015956684E-4	4	2.615239642883133E-4	41	2.4258972051158925E-4	24	2.2171369026236415E-4	31	2.201109127846322E-4	11	1.9908092276528115E-4	38	1.7472436083295582E-4	
3	CH01-P4,CH01,i	59	0.19714292138908843	39	0.13280337808560855	15	0.11049702726955336	42	0.10809775661395721	56	0.10129415470872918	43	0.10114239483676822	25	0.05577742212185714	48	0.054758253320878233	27	0.04726004867371396	8	0.02519305904534054	13	0.02378193334228206	10	0.008465870673285464	32	0.008230960166198906	3	0.007921296295393005	40	0.0014002497271918604	33	0.0010949058455018204	7	6.794917128131928E-4	34	6.563628502253827E-4	17	6.385276520760598E-4	28	5.807771497658516E-4	6	5.550746444857916E-4	53	5.398584900483899E-4	55	5.303121942825778E-4	14	4.872631389555988E-4	29	4.78548482016401E-4	22	4.692125970794098E-4	18	4.64938817495544E-4	54	4.544402120901812E-4	36	4.274468991472906E-4	1	4.267728402259779E-4	57	4.1879812953102193E-4	52	4.1415910841047346E-4	45	3.881619055067524E-4	19	3.826155210656739E-4	44	3.724750407370609E-4	2	3.6601230142093745E-4	49	3.613346651631613E-4	0	3.584339066067194E-4	51	3.4913588562028076E-4	50	3.0800192083117853E-4	23	2.9592905240524405E-4	21	2.9066795698080427E-4	9	2.7808420403718906E-4	37	2.7611770839252117E-4	12	2.609261394801762E-4	16	2.451648677709705E-4	46	2.1638295952679395E-4	47	2.1256394362836425E-4	30	2.0727078319555172E-4	35	2.055966940282454E-4	26	2.0261711402577655E-4	5	1.8912665418433487E-4	20	1.7625283449032814E-4	58	1.7585897002496593E-4	4	1.5806487045558565E-4	41	1.4662102897862274E-4	24	1.3400357334334155E-4	31	1.3303485594462724E-4	11	1.2032434715000537E-4	38	1.0560326100765792E-4	
4	CH01-P5,CH01,of	42	0.2173379371563934	25	0.18556275505681843	46	0.14618012377805858	18	0.128554579124502	17	0.0925440303390736	30	0.05511362586836889	59	0.04397912447281586	15	0.040879932515693065	40	0.021496062325435113	56	0.01927648745261356	8	0.0045128251563682	33	0.002570255985422976	39	0.0021982607162141453	27	0.001687303675154123	10	0.0016643355447655134	7	0.0015950847728856286	34	0.0015407905175881804	28	0.0013633555355606094	6	0.0013030197374572007	53	0.0012673003080847808	55	0.00124489068817865	13	0.0012002533043036486	14	0.0011438344260575352	29	0.001123377051342712	32	0.0011128907430426333	22	0.0011014613640376323	48	0.0010800745865346204	54	0.001066783669061828	36	0.0010034177418061726	1	0.0010018354103352527	57	9.831150354464577E-4	52	9.722250837208566E-4	45	9.111974924973211E-4	19	8.981775347852447E-4	44	8.743730858760001E-4	2	8.592020147946492E-4	49	8.482214152859578E-4	0	8.414119785909288E-4	51	8.195851756825662E-4	50	7.230245265292942E-4	43	7.112145976432042E-4	23	6.9468385919204E-4	21	6.823336082000469E-4	9	6.527936560157682E-4	37	6.481773712258197E-4	12	6.125156555766312E-4	16	5.755165810763969E-4	47	4.989869682771796E-4	35	4.8263157565578586E-4	26	4.756371081708833E-4	5	4.4396869093115077E-4	20	4.137478164516547E-4	58	4.128232323847219E-4	3	3.8596484281298616E-4	4	3.710521603685245E-4	41	3.441881134066465E-4	24	3.145690452460168E-4	31	3.122950125495453E-4	11	2.8245750511330075E-4	38	2.4790023251790766E-4	
5	CH01-P6,CH01,his	39	0.32292642203783223	7	0.1513701111678883	19	0.13740147831668237	49	0.0962636450625164	59	0.08508376227201742	6	0.06902212577320005	35	0.05500701947453863	8	0.035964312730792314	4	0.013845993593422708	14	0.007283667021902892	42	0.006412708531096571	15	0.001679282792363124	25	0.0013069299695276262	40	0.0012371151405784827	33	9.673450190164483E-4	27	6.350358933061227E-4	10	6.263915766880309E-4	34	5.798940031614869E-4	17	5.641366755667917E-4	28	5.131143333398455E-4	53	4.7696285800967773E-4	55	4.6852874315217257E-4	13	4.517289569836747E-4	29	4.227957064420278E-4	32	4.1884906526718673E-4	22	4.1454748872631183E-4	18	4.107716212306625E-4	48	4.064983322190673E-4	56	4.017529394066583E-4	54	4.014961445426718E-4	36	3.776476584565556E-4	1	3.770521300440129E-4	57	3.7000650443103864E-4	52	3.6590794747062903E-4	45	3.429395206962259E-4	44	3.2908023721419207E-4	2	3.2337043238271954E-4	0	3.1667495029556893E-4	51	3.0846018523162E-4	50	2.7211848871533276E-4	43	2.676736879065069E-4	23	2.6145215682474353E-4	21	2.5680399965733933E-4	9	2.4568630329965786E-4	37	2.4394891211245934E-4	12	2.3052722057726916E-4	16	2.166021988560844E-4	46	1.9117349583821713E-4	47	1.8779941027454255E-4	30	1.83122923798037E-4	26	1.7901142534360213E-4	5	1.6709265699884192E-4	20	1.557186878051661E-4	58	1.553707100952096E-4	3	1.4526225026927276E-4	41	1.295391038857151E-4	24	1.183916313321676E-4	31	1.1753577331083117E-4	11	1.0630608865606806E-4	38	9.330006680239427E-5	
6	CH01-P7,CH01,two	59	0.19454198882098359	51	0.13607417200778213	23	0.1337537803734275	39	0.08785240157864903	25	0.0834045103440239	19	0.06694660545413234	54	0.05544502580658496	21	0.055396368750741845	6	0.03934283802805413	42	0.0367252215080273	8	0.03283532847782337	14	0.025495188414033594	56	0.01857177167165007	44	0.011633581962866076	40	0.007329768261963512	20	0.004661532621510614	0	0.002411075192109435	31	0.0023441086953256817	15	5.647090010943294E-4	33	3.252986583835785E-4	27	2.1354978839704605E-4	10	2.106428787182561E-4	7	2.0187831078715703E-4	34	1.9500668068246578E-4	17	1.897078085887462E-4	28	1.7255002191725544E-4	53	1.603930084501807E-4	55	1.5755678539236312E-4	13	1.5190735546373243E-4	29	1.4217768569870556E-4	32	1.408505097128277E-4	22	1.3940397610778197E-4	18	1.3813422787274402E-4	48	1.3669720679440056E-4	36	1.269953059380239E-4	1	1.267950417201687E-4	57	1.2442573964663984E-4	52	1.2304747743996047E-4	45	1.1532365784300675E-4	2	1.0874296734578805E-4	49	1.0735323250665805E-4	50	9.150797033148267E-5	43	9.001327328806024E-5	9	8.26193584248359E-5	37	8.203510874021172E-5	12	7.752166403971097E-5	16	7.283895952910185E-5	46	6.428779855392343E-5	47	6.315316149521328E-5	30	6.158055322530877E-5	35	6.10831780743983E-5	26	6.019793905468566E-5	5	5.61898971710594E-5	58	5.224804237630153E-5	3	4.884877080818521E-5	4	4.696138075069822E-5	41	4.3561393167743817E-5	24	3.981272253342993E-5	11	3.574859779914439E-5	38	3.13749344455983E-5	
7	CH01-P8,CH01,i	59	0.21622127850438727	25	0.20537681053161258	56	0.15107111488536215	8	0.09075479318008757	42	0.07913478585949772	39	0.07191710556905967	34	0.05388534933648929	29	0.04482634230411098	58	0.035624765825395525	40	0.01931065362276384	20	0.009057224235650621	15	0.0021700496684787323	33	0.001250049573167587	27	8.206238020231312E-4	10	8.094532019927945E-4	7	7.757729388902344E-4	17	7.290044365116625E-4	28	6.630709217170615E-4	6	6.337264754464773E-4	53	6.163542534989287E-4	55	6.054552862531052E-4	13	5.837457977909742E-4	14	5.563063539884373E-4	32	5.412568266400375E-4	22	5.356981233716466E-4	18	5.308187665150072E-4	48	5.252966177470345E-4	54	5.188325512073213E-4	36	4.880143950514609E-4	1	4.8724482470864243E-4	57	4.781401297786453E-4	52	4.728437781375604E-4	45	4.431628767825647E-4	19	4.368305921101636E-4	44	4.2525324675341545E-4	2	4.1787476342829366E-4	49	4.125343250412958E-4	0	4.092225407356046E-4	51	3.986070278007241E-4	50	3.5164454665355193E-4	43	3.4590076212511443E-4	23	3.3786100162568614E-4	21	3.31854430269132E-4	9	3.1748761045477346E-4	37	3.1524247033487E-4	12	2.978983175817909E-4	16	2.79903737450893E-4	46	2.470435492772774E-4	47	2.4268339428005543E-4	30	2.366402144331963E-4	35	2.347289136052456E-4	26	2.31327139173584E-4	5	2.1592513576305366E-4	3	1.8771483842558556E-4	4	1.804620229744369E-4	41	1.6739663546879385E-4	24	1.5299133742774143E-4	31	1.5188535669363745E-4	11	1.3737382023711436E-4	38	1.2056681575868762E-4	
8	CH01-P9,CH01,too	42	0.3666563999637204	59	0.2713612044879639	56	0.14012831449008561	25	0.09111634364162621	52	0.02601937252073706	43	0.02583773891855928	29	0.01345314985501847	1	0.013368570701121121	2	0.013269314085755943	8	0.003140412867955825	15	0.003104967493066712	40	0.0022874064536035766	33	0.0017886057382862691	39	0.0015297393542001074	27	0.001174171387102335	10	0.0011581881815213495	7	0.0011099975232104298	34	0.001072214898782453	17	0.0010430798476870494	28	9.487403387280747E-4	6	9.067534878759096E-4	53	8.818968289648295E-4	55	8.663022831358374E-4	13	8.35239742519761E-4	14	7.959786222457561E-4	32	7.744453394451105E-4	22	7.664917920205223E-4	18	7.595102723590123E-4	48	7.516090281315225E-4	54	7.423600617274957E-4	36	6.982645857344132E-4	57	6.841362120223484E-4	45	6.340897844556769E-4	19	6.250293752170103E-4	44	6.084641870967263E-4	49	5.902655997387342E-4	0	5.855270065338938E-4	51	5.703380350260943E-4	50	5.031428092790496E-4	23	4.8342092923528695E-4	21	4.7482655967877785E-4	9	4.542701138285767E-4	37	4.510577048266357E-4	12	4.2624120810061985E-4	16	4.0049406177055904E-4	46	3.5347678950385663E-4	47	3.47238158320545E-4	30	3.385914083167041E-4	35	3.358566658698094E-4	26	3.30989312286857E-4	5	3.0895169692143334E-4	20	2.87921406624819E-4	58	2.872780013075965E-4	3	2.6858761794438884E-4	4	2.5821008763430355E-4	41	2.3951576737121907E-4	24	2.1890426580279602E-4	31	2.173217977711964E-4	11	1.9655828731959297E-4	38	1.725103573024312E-4	
9	CH01-P10,CH01,friday	35	0.29847806825250667	48	0.20364762194757377	39	0.1767296442832475	59	0.13364820232937683	42	0.0947237684827569	21	0.044207134412709896	54	0.020543299759794416	25	0.004037410613614465	22	0.003595882488743734	1	0.0035773307401756925	51	0.003543393192738569	11	0.0034433724940850143	8	8.403512791714931E-4	15	8.308663587545903E-4	40	6.12093065496232E-4	33	4.786176796813081E-4	27	3.141995873174131E-4	10	3.0992259960274193E-4	7	2.970271355161811E-4	34	2.8691678439245335E-4	17	2.7912045999620085E-4	28	2.538759044668863E-4	6	2.42640533416784E-4	53	2.359890751563125E-4	55	2.3181608991949481E-4	13	2.2350398356959706E-4	14	2.1299799788197568E-4	29	2.0918854805522294E-4	32	2.0723585051246024E-4	18	2.0323933691439815E-4	56	1.9877712282993668E-4	36	1.8685044371379803E-4	57	1.830697953020257E-4	52	1.8104193369745836E-4	45	1.696777410747764E-4	19	1.6725324250924648E-4	44	1.6282052056728783E-4	2	1.5999545455035514E-4	49	1.5795071305839251E-4	0	1.5668270052991468E-4	50	1.3463729807565406E-4	43	1.3243812383280859E-4	23	1.293598686995508E-4	9	1.2155932589007407E-4	37	1.2069970897742259E-4	12	1.1405899782091873E-4	16	1.0716925170687797E-4	46	9.458777705568139E-5	47	9.291836544784154E-5	30	9.060455903705148E-5	26	8.857029431082617E-5	5	8.26731912734546E-5	20	7.704564098144111E-5	58	7.687347047262976E-5	3	7.18720619865854E-5	4	6.90951115544603E-5	41	6.409264958309841E-5	24	5.857716406034796E-5	31	5.815370730783874E-5	38	4.616249694703157E-5	
